Date,Power_kW,temp_C,Hour,WeekDay,Clusters
2017-09-23 06:00:00,141.8951443,14.076666666666666,6,5,cluster2
2017-09-23 07:00:00,142.5333,15.852500000000001,7,5,cluster2
2017-09-23 08:00:00,160.6971912,16.411666666666665,8,5,cluster2
2017-09-23 09:00:00,168.7010325,18.107499999999998,9,5,cluster2
2017-09-23 10:00:00,146.1847478,19.770833333333332,10,5,cluster2
2017-09-23 11:00:00,163.1690242,20.145,11,5,cluster2
2017-09-23 12:00:00,159.1718128,22.058333333333337,12,5,cluster2
2017-09-23 13:00:00,126.482083,23.093333333333334,13,5,cluster2
2017-09-23 14:00:00,161.0998844,22.94916666666667,14,5,cluster2
2017-09-23 15:00:00,150.2713303,22.385833333333334,15,5,cluster2
2017-09-23 16:00:00,127.8772768,21.367500000000003,16,5,cluster2
2017-09-23 17:00:00,122.5104062,20.4875,17,5,cluster2
2017-09-23 18:00:00,117.8746205,19.8875,18,5,cluster2
2017-09-23 19:00:00,115.8636661,19.098333333333336,19,5,cluster2
2017-09-23 20:00:00,114.223382,18.49,20,5,cluster2
2017-09-23 21:00:00,113.5050644,18.22583333333333,21,5,cluster2
2017-09-23 22:00:00,115.3496253,17.311666666666664,22,5,cluster2
2017-09-23 23:00:00,113.4422744,16.927142857142858,23,5,cluster2
2017-09-24 00:00:00,113.8629674,16.473333333333336,0,6,cluster2
2017-09-24 01:00:00,114.3508457,16.334166666666665,1,6,cluster2
2017-09-24 02:00:00,113.4014609,16.072499999999998,2,6,cluster2
2017-09-24 03:00:00,113.0473253,15.207500000000001,3,6,cluster2
2017-09-24 04:00:00,110.9999527,15.013333333333334,4,6,cluster2
2017-09-24 05:00:00,110.0221031,15.054166666666669,5,6,cluster2
2017-09-24 06:00:00,109.4352259,15.250833333333334,6,6,cluster2
2017-09-24 07:00:00,109.1532988,16.12583333333333,7,6,cluster2
2017-09-24 08:00:00,108.923906,17.618333333333336,8,6,cluster2
2017-09-24 09:00:00,109.7740826,18.479166666666668,9,6,cluster2
2017-09-24 10:00:00,110.7205372,19.94,10,6,cluster2
2017-09-24 11:00:00,110.3942385,21.723333333333333,11,6,cluster2
2017-09-24 12:00:00,111.1200909,21.83666666666667,12,6,cluster2
2017-09-24 13:00:00,112.6678644,23.200833333333335,13,6,cluster2
2017-09-24 14:00:00,113.9713848,23.782500000000002,14,6,cluster2
2017-09-24 15:00:00,114.2627304,23.019166666666663,15,6,cluster2
2017-09-24 16:00:00,115.1704645,24.169999999999998,16,6,cluster2
2017-09-24 17:00:00,114.3441481,22.275000000000002,17,6,cluster2
2017-09-24 18:00:00,112.0144298,20.254166666666666,18,6,cluster2
2017-09-24 19:00:00,113.4646695,19.575833333333332,19,6,cluster2
2017-09-24 20:00:00,115.7878995,19.015,20,6,cluster2
2017-09-24 21:00:00,115.7048074,18.464166666666667,21,6,cluster2
2017-09-24 22:00:00,114.1578711,18.496666666666666,22,6,cluster2
2017-09-24 23:00:00,113.8426653,18.26230769230769,23,6,cluster2
2017-09-25 00:00:00,114.1178948,17.59916666666666,0,0,cluster2
2017-09-25 01:00:00,113.9724313,17.100833333333334,1,0,cluster2
2017-09-25 02:00:00,114.7744689,16.991666666666667,2,0,cluster2
2017-09-25 03:00:00,113.2796483,16.820833333333336,3,0,cluster2
2017-09-25 04:00:00,113.2959737,16.10833333333333,4,0,cluster2
2017-09-25 05:00:00,118.0579673,16.135,5,0,cluster2
2017-09-25 06:00:00,129.6971403,15.839999999999998,6,0,cluster2
2017-09-25 07:00:00,154.5672128,16.2575,7,0,cluster2
2017-09-25 08:00:00,208.3587779,17.121666666666666,8,0,cluster3
2017-09-25 09:00:00,264.2278548,18.236666666666668,9,0,cluster3
2017-09-25 10:00:00,294.7366786,18.959166666666665,10,0,cluster1
2017-09-25 11:00:00,311.7508849,20.058333333333334,11,0,cluster1
2017-09-25 12:00:00,292.5417495,21.469166666666666,12,0,cluster1
2017-09-25 13:00:00,333.0272764,23.060833333333335,13,0,cluster1
2017-09-25 14:00:00,367.8225642,23.76,14,0,cluster1
2017-09-25 15:00:00,366.976155,23.595833333333335,15,0,cluster1
2017-09-25 16:00:00,353.051426,22.49083333333333,16,0,cluster1
2017-09-25 17:00:00,316.6991555,20.9325,17,0,cluster1
2017-09-25 18:00:00,235.6209401,19.388333333333335,18,0,cluster3
2017-09-25 19:00:00,192.9438329,17.871666666666666,19,0,cluster3
2017-09-25 20:00:00,159.4889023,16.845833333333335,20,0,cluster2
2017-09-25 21:00:00,150.4268402,16.115833333333335,21,0,cluster2
2017-09-25 22:00:00,144.9316687,15.985833333333332,22,0,cluster2
2017-09-25 23:00:00,142.0797469,15.578333333333333,23,0,cluster2
2017-09-26 00:00:00,143.8931221,15.452500000000002,0,1,cluster2
2017-09-26 01:00:00,143.4092205,15.291666666666666,1,1,cluster2
2017-09-26 02:00:00,139.8111442,15.098333333333334,2,1,cluster2
2017-09-26 03:00:00,136.808945,14.970833333333333,3,1,cluster2
2017-09-26 04:00:00,138.0101177,14.670000000000002,4,1,cluster2
2017-09-26 05:00:00,137.1214299,14.456666666666669,5,1,cluster2
2017-09-26 06:00:00,150.1507735,14.257499999999999,6,1,cluster2
2017-09-26 07:00:00,177.9409996,14.8775,7,1,cluster2
2017-09-26 08:00:00,250.0069663,16.452499999999997,8,1,cluster3
2017-09-26 09:00:00,319.8641901,18.27583333333333,9,1,cluster1
2017-09-26 10:00:00,370.5327899,20.218333333333334,10,1,cluster1
2017-09-26 11:00:00,339.8914792,22.294999999999998,11,1,cluster1
2017-09-26 12:00:00,349.6687194,23.53538461538462,12,1,cluster1
2017-09-26 13:00:00,329.7404292,24.6975,13,1,cluster1
2017-09-26 14:00:00,352.519804,24.87833333333333,14,1,cluster1
2017-09-26 15:00:00,354.65885,24.054999999999996,15,1,cluster1
2017-09-26 16:00:00,339.5513667,22.72083333333333,16,1,cluster1
2017-09-26 17:00:00,283.9920538,21.5725,17,1,cluster1
2017-09-26 18:00:00,223.8871635,19.856666666666666,18,1,cluster3
2017-09-26 19:00:00,189.4654762,18.790833333333335,19,1,cluster3
2017-09-26 20:00:00,155.9285,17.963333333333335,20,1,cluster2
2017-09-26 21:00:00,145.0513883,17.74833333333334,21,1,cluster2
2017-09-26 22:00:00,138.1225118,17.74833333333333,22,1,cluster2
2017-09-26 23:00:00,142.744693,17.401538461538465,23,1,cluster2
2017-09-27 00:00:00,140.6822508,17.324166666666667,0,2,cluster2
2017-09-27 01:00:00,140.3404639,17.3075,1,2,cluster2
2017-09-27 02:00:00,139.8285161,17.37333333333333,2,2,cluster2
2017-09-27 03:00:00,139.186593,17.3575,3,2,cluster2
2017-09-27 04:00:00,139.086129,17.30166666666667,4,2,cluster2
2017-09-27 05:00:00,138.64032,16.913333333333334,5,2,cluster2
2017-09-27 06:00:00,146.9221117,16.585,6,2,cluster2
2017-09-27 07:00:00,178.4985748,17.132499999999993,7,2,cluster2
2017-09-27 08:00:00,241.3607833,18.940833333333337,8,2,cluster3
2017-09-27 09:00:00,290.4625633,20.4425,9,2,cluster1
2017-09-27 10:00:00,314.6295971,20.375833333333333,10,2,cluster1
2017-09-27 11:00:00,339.8502471,21.405,11,2,cluster1
2017-09-27 12:00:00,318.4030668,22.569999999999997,12,2,cluster1
2017-09-27 13:00:00,328.8850201,22.875833333333333,13,2,cluster1
2017-09-27 14:00:00,365.1732448,21.993333333333336,14,2,cluster1
2017-09-27 15:00:00,365.7515407,22.596666666666664,15,2,cluster1
2017-09-27 16:00:00,347.8856927,23.435833333333335,16,2,cluster1
2017-09-27 17:00:00,303.1880033,22.89333333333333,17,2,cluster1
2017-09-27 18:00:00,212.8526582,21.52,18,2,cluster3
2017-09-27 19:00:00,171.5389312,20.85166666666667,19,2,cluster2
2017-09-27 20:00:00,136.0485581,20.2075,20,2,cluster2
2017-09-27 21:00:00,130.1128101,19.791666666666668,21,2,cluster2
2017-09-27 22:00:00,122.7760079,19.243333333333336,22,2,cluster2
2017-09-27 23:00:00,120.0345965,18.849999999999998,23,2,cluster2
2017-09-28 00:00:00,121.6164859,18.590833333333332,0,3,cluster2
2017-09-28 01:00:00,120.0758286,18.276666666666667,1,3,cluster2
2017-09-28 02:00:00,117.044746,18.23166666666667,2,3,cluster2
2017-09-28 03:00:00,116.6587968,17.8625,3,3,cluster2
2017-09-28 04:00:00,116.6650758,17.196666666666665,4,3,cluster2
2017-09-28 05:00:00,118.0184096,16.954166666666666,5,3,cluster2
2017-09-28 06:00:00,131.1925888,17.159999999999997,6,3,cluster2
2017-09-28 07:00:00,164.4338241,18.745,7,3,cluster2
2017-09-28 08:00:00,223.2843795,20.209166666666665,8,3,cluster3
2017-09-28 09:00:00,285.4318285,20.956666666666667,9,3,cluster1
2017-09-28 10:00:00,317.9817459,22.079166666666666,10,3,cluster1
2017-09-28 11:00:00,322.6501824,23.785833333333333,11,3,cluster1
2017-09-28 12:00:00,293.3869029,24.910833333333333,12,3,cluster1
2017-09-28 13:00:00,304.2912236,25.104166666666668,13,3,cluster1
2017-09-28 14:00:00,350.8315902,25.719166666666666,14,3,cluster1
2017-09-28 15:00:00,355.525352,26.208333333333332,15,3,cluster1
2017-09-28 16:00:00,341.8607829,25.0425,16,3,cluster1
2017-09-28 17:00:00,290.8983259,23.366666666666664,17,3,cluster1
2017-09-28 18:00:00,215.7035335,20.993333333333336,18,3,cluster3
2017-09-28 19:00:00,175.613165,20.57916666666667,19,3,cluster2
2017-09-28 20:00:00,133.4743774,20.410833333333336,20,3,cluster2
2017-09-28 21:00:00,124.8972634,19.87666666666667,21,3,cluster2
2017-09-28 22:00:00,124.6126154,19.53083333333333,22,3,cluster2
2017-09-28 23:00:00,119.8445521,19.306666666666665,23,3,cluster2
2017-09-29 00:00:00,117.8658299,19.266666666666666,0,4,cluster2
2017-09-29 01:00:00,118.5678221,18.757499999999997,1,4,cluster2
2017-09-29 02:00:00,117.0005837,18.743333333333336,2,4,cluster2
2017-09-29 03:00:00,113.8767812,18.8825,3,4,cluster2
2017-09-29 04:00:00,116.6790989,18.765,4,4,cluster2
2017-09-29 05:00:00,116.075687,18.806666666666665,5,4,cluster2
2017-09-29 06:00:00,131.3508196,18.736666666666668,6,4,cluster2
2017-09-29 07:00:00,155.8230128,18.701666666666664,7,4,cluster2
2017-09-29 08:00:00,232.1486531,18.979166666666668,8,4,cluster3
2017-09-29 09:00:00,289.0669509,21.02,9,4,cluster1
2017-09-29 10:00:00,320.8052029,24.06833333333333,10,4,cluster1
2017-09-29 11:00:00,324.0010046,24.941666666666663,11,4,cluster1
2017-09-29 12:00:00,322.8345757,25.837500000000002,12,4,cluster1
2017-09-29 13:00:00,335.637666,25.504166666666663,13,4,cluster1
2017-09-29 14:00:00,369.0683178,26.33583333333334,14,4,cluster1
2017-09-29 15:00:00,362.7374114,26.254166666666666,15,4,cluster1
2017-09-29 16:00:00,342.0594086,25.9075,16,4,cluster1
2017-09-29 17:00:00,292.1773582,24.66,17,4,cluster1
2017-10-09 06:00:00,157.8322928,17.298333333333336,6,0,cluster2
2017-10-09 07:00:00,187.9754695,17.2075,7,0,cluster3
2017-10-09 08:00:00,271.7932126,19.124166666666664,8,0,cluster3
2017-10-09 09:00:00,326.7890899,20.556666666666665,9,0,cluster1
2017-10-09 10:00:00,354.3028307,21.507499999999997,10,0,cluster1
2017-10-09 11:00:00,358.5928528,23.25,11,0,cluster1
2017-10-09 12:00:00,337.0435341,24.714166666666667,12,0,cluster1
2017-10-09 13:00:00,352.0880181,25.763333333333335,13,0,cluster1
2017-10-09 14:00:00,388.9047253,25.607499999999998,14,0,cluster1
2017-10-09 15:00:00,386.989421,26.389999999999997,15,0,cluster1
2017-10-09 16:00:00,367.2501287,26.565833333333334,16,0,cluster1
2017-10-09 17:00:00,332.1159842,25.735,17,0,cluster1
2017-10-09 18:00:00,253.5119041,24.1775,18,0,cluster3
2017-10-09 19:00:00,192.9965765,22.89833333333333,19,0,cluster3
2017-10-09 20:00:00,154.0588231,23.1125,20,0,cluster2
2017-10-09 21:00:00,144.5505334,22.64,21,0,cluster2
2017-10-09 22:00:00,144.257932,21.514166666666668,22,0,cluster2
2017-10-09 23:00:00,138.0385825,20.539166666666667,23,0,cluster2
2017-10-10 00:00:00,138.0825355,19.322499999999998,0,1,cluster2
2017-10-10 01:00:00,136.7327598,18.444166666666664,1,1,cluster2
2017-10-10 02:00:00,135.232916,18.579166666666666,2,1,cluster2
2017-10-10 03:00:00,136.2984623,18.509999999999998,3,1,cluster2
2017-10-10 04:00:00,135.1378938,18.778333333333332,4,1,cluster2
2017-10-10 05:00:00,134.6738757,17.625,5,1,cluster2
2017-10-10 06:00:00,152.2150994,16.471666666666668,6,1,cluster2
2017-10-10 07:00:00,181.4417514,17.155,7,1,cluster2
2017-10-10 08:00:00,249.5061114,17.8725,8,1,cluster3
2017-10-10 09:00:00,316.4946694,18.8025,9,1,cluster1
2017-10-10 10:00:00,351.898183,19.981666666666666,10,1,cluster1
2017-10-10 11:00:00,358.1608576,22.125833333333333,11,1,cluster1
2017-10-10 12:00:00,322.700833,24.202499999999997,12,1,cluster1
2017-10-10 13:00:00,350.9990302,25.635833333333334,13,1,cluster1
2017-10-10 14:00:00,372.8254621,24.734166666666667,14,1,cluster1
2017-10-10 15:00:00,377.3136913,25.050833333333333,15,1,cluster1
2017-10-10 16:00:00,366.6377169,25.55666666666667,16,1,cluster1
2017-10-10 17:00:00,325.1132248,24.374999999999996,17,1,cluster1
2017-10-10 18:00:00,246.7462816,23.304166666666664,18,1,cluster3
2017-10-10 19:00:00,198.0854967,22.67833333333333,19,1,cluster3
2017-10-10 20:00:00,157.1143938,22.09833333333334,20,1,cluster2
2017-10-10 21:00:00,153.5617356,21.113333333333333,21,1,cluster2
2017-10-10 22:00:00,149.5473616,20.358333333333334,22,1,cluster2
2017-10-10 23:00:00,137.6354707,20.250000000000004,23,1,cluster2
2017-10-11 00:00:00,123.2132356,19.786666666666665,0,2,cluster2
2017-10-11 01:00:00,119.4269986,18.59166666666667,1,2,cluster2
2017-10-11 02:00:00,117.5370196,18.145833333333332,2,2,cluster2
2017-10-11 03:00:00,116.8109579,17.788333333333334,3,2,cluster2
2017-10-11 04:00:00,115.8226433,15.640833333333333,4,2,cluster2
2017-10-11 05:00:00,119.591927,14.301666666666664,5,2,cluster2
2017-10-11 06:00:00,132.4586445,14.059166666666668,6,2,cluster2
2017-10-11 07:00:00,171.1253544,14.097499999999998,7,2,cluster2
2017-10-11 08:00:00,231.8480983,15.744166666666665,8,2,cluster3
2017-10-11 09:00:00,289.3777614,17.174166666666665,9,2,cluster1
2017-10-11 10:00:00,318.7128308,19.075,10,2,cluster1
2017-10-11 11:00:00,334.0984738,21.6425,11,2,cluster1
2017-10-11 12:00:00,318.8591315,24.44333333333333,12,2,cluster1
2017-10-11 13:00:00,325.7570316,25.658333333333335,13,2,cluster1
2017-10-11 14:00:00,361.6496793,26.58916666666666,14,2,cluster1
2017-10-11 15:00:00,362.3975082,27.486666666666668,15,2,cluster1
2017-10-11 16:00:00,338.8328398,27.62833333333333,16,2,cluster1
2017-10-11 17:00:00,305.9459494,27.44083333333333,17,2,cluster1
2017-10-11 18:00:00,231.0625954,27.226666666666674,18,2,cluster3
2017-10-11 19:00:00,174.9990788,26.2975,19,2,cluster2
2017-10-11 20:00:00,144.1419798,25.359166666666656,20,2,cluster2
2017-10-11 21:00:00,137.0268263,24.976153846153846,21,2,cluster2
2017-10-11 22:00:00,134.6937592,23.9525,22,2,cluster2
2017-10-11 23:00:00,124.3748506,22.206666666666663,23,2,cluster2
2017-10-12 00:00:00,123.8348566,22.200833333333332,0,3,cluster2
2017-10-12 01:00:00,123.3229088,21.856666666666666,1,3,cluster2
2017-10-12 02:00:00,122.5878472,21.375833333333333,2,3,cluster2
2017-10-12 03:00:00,120.8077507,20.051666666666666,3,3,cluster2
2017-10-12 04:00:00,118.5337062,18.989166666666666,4,3,cluster2
2017-10-12 05:00:00,122.3783379,18.34916666666667,5,3,cluster2
2017-10-12 06:00:00,130.082043,18.558333333333334,6,3,cluster2
2017-10-12 07:00:00,162.5392405,19.08153846153846,7,3,cluster2
2017-10-12 08:00:00,272.5159255,19.1025,8,3,cluster3
2017-10-12 09:00:00,322.2870469,19.55666666666667,9,3,cluster1
2017-10-12 10:00:00,362.5613901,20.657500000000002,10,3,cluster1
2017-10-12 11:00:00,366.8535052,21.110833333333332,11,3,cluster1
2017-10-12 12:00:00,345.3749299,21.160833333333333,12,3,cluster1
2017-10-12 13:00:00,365.6920995,21.594166666666666,13,3,cluster1
2017-10-12 14:00:00,343.1188852,21.540833333333335,14,3,cluster1
2017-10-12 15:00:00,395.4147925,21.259166666666665,15,3,cluster1
2017-10-12 16:00:00,377.0332293,20.895,16,3,cluster1
2017-10-12 17:00:00,286.4017247,19.733333333333334,17,3,cluster1
2017-10-12 18:00:00,226.2204399,18.767500000000002,18,3,cluster3
2017-10-12 19:00:00,167.4391628,18.099999999999998,19,3,cluster2
2017-10-12 20:00:00,135.9516522,17.921666666666667,20,3,cluster2
2017-10-12 21:00:00,133.4289593,17.894166666666667,21,3,cluster2
2017-10-12 22:00:00,124.8713102,17.68,22,3,cluster2
2017-10-12 23:00:00,119.606578,17.230833333333333,23,3,cluster2
2017-10-13 00:00:00,119.2135126,17.086666666666662,0,4,cluster2
2017-10-13 01:00:00,119.3152324,17.139166666666668,1,4,cluster2
2017-10-13 02:00:00,119.3179533,16.9825,2,4,cluster2
2017-10-13 03:00:00,117.5786703,16.833333333333332,3,4,cluster2
2017-10-13 04:00:00,116.5016125,16.615,4,4,cluster2
2017-10-13 05:00:00,119.0167706,16.535,5,4,cluster2
2017-10-13 06:00:00,130.9140105,16.5175,6,4,cluster2
2017-10-13 07:00:00,170.6523364,16.554166666666667,7,4,cluster2
2017-10-13 08:00:00,259.8488802,16.309166666666666,8,4,cluster3
2017-10-13 09:00:00,303.8671818,16.692500000000003,9,4,cluster1
2017-10-13 10:00:00,313.3750529,17.035,10,4,cluster1
2017-10-13 11:00:00,346.3299658,18.868333333333336,11,4,cluster1
2017-10-13 12:00:00,294.8101429,20.580833333333334,12,4,cluster1
2017-10-13 13:00:00,302.095248,21.26,13,4,cluster1
2017-10-13 14:00:00,324.7425545,22.055000000000003,14,4,cluster1
2017-10-13 15:00:00,333.5463404,22.72916666666666,15,4,cluster1
2017-10-13 16:00:00,322.1445136,22.56,16,4,cluster1
2017-10-13 17:00:00,280.2386769,21.85166666666667,17,4,cluster3
2017-10-13 18:00:00,205.3088583,21.730833333333337,18,4,cluster3
2017-10-13 19:00:00,162.303778,21.751666666666665,19,4,cluster2
2017-10-13 20:00:00,130.9364056,21.346666666666668,20,4,cluster2
2017-10-13 21:00:00,126.3380846,21.12333333333333,21,4,cluster2
2017-10-13 22:00:00,122.5746613,20.740000000000002,22,4,cluster2
2017-10-13 23:00:00,119.2302566,20.32083333333333,23,4,cluster2
2017-10-14 00:00:00,117.2542553,19.284615384615382,0,5,cluster2
2017-10-14 01:00:00,117.2306044,18.218333333333334,1,5,cluster2
2017-10-14 02:00:00,115.3387417,18.07,2,5,cluster2
2017-10-14 03:00:00,117.2481856,18.301666666666673,3,5,cluster2
2017-10-14 04:00:00,114.5032161,17.702499999999997,4,5,cluster2
2017-10-14 05:00:00,114.985234,17.18166666666667,5,5,cluster2
2017-10-14 06:00:00,121.7929258,16.759999999999998,6,5,cluster2
2017-10-14 07:00:00,119.9090165,16.831666666666663,7,5,cluster2
2017-10-14 08:00:00,117.2324881,17.489166666666666,8,5,cluster2
2017-10-14 09:00:00,118.6599141,19.346666666666664,9,5,cluster2
2017-10-14 10:00:00,117.593112,21.004166666666666,10,5,cluster2
2017-10-14 11:00:00,120.4050575,23.081666666666667,11,5,cluster2
2017-10-14 12:00:00,122.9777731,24.782500000000002,12,5,cluster2
2017-10-14 13:00:00,128.767639,26.9675,13,5,cluster2
2017-10-14 14:00:00,123.7417181,27.894999999999996,14,5,cluster2
2017-10-14 15:00:00,128.1075068,27.1075,15,5,cluster2
2017-10-14 16:00:00,128.361597,26.5025,16,5,cluster2
2017-10-14 17:00:00,128.6332684,26.293333333333333,17,5,cluster2
2017-10-14 18:00:00,126.5404777,25.777500000000003,18,5,cluster2
2017-10-14 19:00:00,123.61258,25.44333333333333,19,5,cluster2
2017-10-14 20:00:00,121.7508565,25.352500000000003,20,5,cluster2
2017-10-14 21:00:00,120.810053,25.925833333333333,21,5,cluster2
2017-10-14 22:00:00,121.4159765,26.465833333333336,22,5,cluster2
2017-10-14 23:00:00,118.7758663,25.539166666666663,23,5,cluster2
2017-10-15 00:00:00,119.3748829,25.18916666666667,0,6,cluster2
2017-10-15 01:00:00,120.1191537,25.176666666666666,1,6,cluster2
2017-10-15 02:00:00,119.5998804,22.904999999999998,2,6,cluster2
2017-10-15 03:00:00,117.3674866,21.885,3,6,cluster2
2017-10-15 04:00:00,118.4022658,21.676666666666662,4,6,cluster2
2017-10-15 05:00:00,117.1621633,20.825,5,6,cluster2
2017-10-15 06:00:00,117.318929,19.960833333333333,6,6,cluster2
2017-10-15 07:00:00,112.7103523,19.81846153846154,7,6,cluster2
2017-10-15 08:00:00,115.4253919,20.987499999999997,8,6,cluster2
2017-10-15 09:00:00,115.640343,23.715000000000003,9,6,cluster2
2017-10-15 10:00:00,118.9546085,25.545833333333334,10,6,cluster2
2017-10-15 11:00:00,119.8562729,27.893333333333334,11,6,cluster2
2017-10-15 12:00:00,120.6576826,29.881666666666664,12,6,cluster2
2017-10-15 13:00:00,127.2211213,30.365000000000006,13,6,cluster2
2017-10-15 14:00:00,124.9929135,29.849166666666665,14,6,cluster2
2017-10-15 15:00:00,128.842987,29.63416666666667,15,6,cluster2
2017-10-15 16:00:00,131.2788204,27.7975,16,6,cluster2
2017-10-15 17:00:00,130.2699944,27.376666666666665,17,6,cluster2
2017-10-15 18:00:00,125.3116774,26.660833333333333,18,6,cluster2
2017-10-15 19:00:00,127.2133772,25.496666666666666,19,6,cluster2
2017-10-15 20:00:00,129.0478917,21.626666666666665,20,6,cluster2
2017-10-15 21:00:00,124.2647588,21.215000000000003,21,6,cluster2
2017-10-15 22:00:00,120.9400283,20.43166666666666,22,6,cluster2
2017-10-15 23:00:00,116.5145891,20.6075,23,6,cluster2
2017-10-16 00:00:00,120.345407,20.317500000000003,0,0,cluster2
2017-10-16 01:00:00,120.343314,19.52,1,0,cluster2
2017-10-16 02:00:00,118.8491213,19.147499999999997,2,0,cluster2
2017-10-16 03:00:00,118.4874509,19.3625,3,0,cluster2
2017-10-16 04:00:00,115.5530649,19.320833333333333,4,0,cluster2
2017-10-16 05:00:00,122.0807133,19.0275,5,0,cluster2
2017-10-16 06:00:00,141.0861998,18.96,6,0,cluster2
2017-10-16 07:00:00,174.7719883,18.967500000000005,7,0,cluster2
2017-10-16 08:00:00,248.5935634,19.403333333333332,8,0,cluster3
2017-10-16 09:00:00,324.0033069,19.801666666666666,9,0,cluster1
2017-10-16 10:00:00,339.3516945,20.783333333333335,10,0,cluster1
2017-10-16 11:00:00,352.6778255,21.66083333333333,11,0,cluster1
2017-10-16 12:00:00,328.9936468,21.181666666666665,12,0,cluster1
2017-10-16 13:00:00,330.662605,21.147499999999997,13,0,cluster1
2017-10-16 14:00:00,378.7894656,21.69333333333334,14,0,cluster1
2017-10-16 15:00:00,373.7943118,21.739166666666666,15,0,cluster1
2017-10-16 16:00:00,347.481953,22.026666666666667,16,0,cluster1
2017-10-16 17:00:00,301.695485,21.5675,17,0,cluster1
2017-10-16 18:00:00,228.9382004,20.4275,18,0,cluster3
2017-10-16 19:00:00,190.2191655,20.015,19,0,cluster3
2017-10-16 20:00:00,145.375594,20.234166666666667,20,0,cluster2
2017-10-16 21:00:00,140.8712487,19.76833333333333,21,0,cluster2
2017-10-16 22:00:00,130.1954836,17.9575,22,0,cluster2
2017-10-16 23:00:00,123.8966001,15.950000000000003,23,0,cluster2
2017-10-17 00:00:00,123.3180949,15.663333333333334,0,1,cluster2
2017-10-17 01:00:00,122.7174039,15.914166666666667,1,1,cluster2
2017-10-17 02:00:00,121.0442597,15.734166666666667,2,1,cluster2
2017-10-17 03:00:00,119.8091804,15.558333333333332,3,1,cluster2
2017-10-17 04:00:00,119.0824908,15.067499999999997,4,1,cluster2
2017-10-17 05:00:00,120.9172146,14.690000000000003,5,1,cluster2
2017-10-17 06:00:00,132.4965278,14.601666666666667,6,1,cluster2
2017-10-17 07:00:00,161.8544109,15.515833333333333,7,1,cluster2
2017-10-17 08:00:00,224.7921767,16.314166666666665,8,1,cluster3
2017-10-17 09:00:00,288.7944423,17.48076923076923,9,1,cluster1
2017-10-17 10:00:00,302.9286806,17.763333333333332,10,1,cluster1
2017-10-17 11:00:00,308.0745304,18.175,11,1,cluster1
2017-10-17 12:00:00,285.9734969,18.271666666666665,12,1,cluster1
2017-10-17 13:00:00,294.7758177,18.291666666666664,13,1,cluster1
2017-10-17 14:00:00,318.5278096,18.175,14,1,cluster1
2017-10-17 15:00:00,321.687821,17.7675,15,1,cluster1
2017-10-17 16:00:00,313.6500731,17.74166666666667,16,1,cluster1
2017-10-17 17:00:00,270.095371,17.605833333333333,17,1,cluster3
2017-10-17 18:00:00,209.902784,17.328333333333333,18,1,cluster3
2017-10-17 19:00:00,169.1880736,16.709166666666665,19,1,cluster2
2017-10-17 20:00:00,137.4311939,15.980833333333331,20,1,cluster2
2017-10-17 21:00:00,129.1615416,15.78,21,1,cluster2
2017-10-17 22:00:00,118.6896347,15.399166666666664,22,1,cluster2
2017-10-17 23:00:00,115.2843237,14.995,23,1,cluster2
2017-10-18 00:00:00,115.5773437,15.292499999999999,0,2,cluster2
2017-10-18 01:00:00,118.0422698,15.6825,1,2,cluster2
2017-10-18 02:00:00,116.2916846,15.619999999999997,2,2,cluster2
2017-10-18 03:00:00,118.2492675,15.416666666666664,3,2,cluster2
2017-10-18 04:00:00,115.9473861,14.957500000000001,4,2,cluster2
2017-10-18 05:00:00,118.0659207,14.808333333333335,5,2,cluster2
2017-10-18 06:00:00,130.0659269,14.512500000000001,6,2,cluster2
2017-10-18 07:00:00,165.2101178,14.594166666666668,7,2,cluster2
2017-10-18 08:00:00,238.7665098,15.320833333333333,8,2,cluster3
2017-10-18 09:00:00,285.7487087,16.3325,9,2,cluster1
2017-10-18 10:00:00,315.9856518,16.631818181818183,10,2,cluster1
2017-10-18 11:00:00,322.3615577,16.74,11,2,cluster1
2017-10-18 12:00:00,302.8453792,16.786666666666665,12,2,cluster1
2017-10-18 13:00:00,311.3077968,16.339166666666667,13,2,cluster1
2017-10-18 14:00:00,329.1778308,16.131666666666668,14,2,cluster1
2017-10-18 15:00:00,331.1322742,15.914166666666668,15,2,cluster1
2017-10-18 16:00:00,314.2947171,16.185,16,2,cluster1
2017-10-18 17:00:00,276.7142742,15.895833333333334,17,2,cluster3
2017-10-18 18:00:00,222.6508284,15.726666666666667,18,2,cluster3
2017-10-18 19:00:00,183.1887785,15.385833333333336,19,2,cluster2
2017-10-18 20:00:00,143.7878442,14.965833333333334,20,2,cluster2
2017-10-18 21:00:00,130.2172508,15.097499999999998,21,2,cluster2
2017-10-18 22:00:00,125.1528187,15.244166666666667,22,2,cluster2
2017-10-18 23:00:00,121.329117,15.438333333333333,23,2,cluster2
2017-10-19 00:00:00,120.0611776,15.440833333333336,0,3,cluster2
2017-10-19 01:00:00,118.7419597,15.511666666666668,1,3,cluster2
2017-10-19 02:00:00,118.7166344,15.37583333333333,2,3,cluster2
2017-10-19 03:00:00,118.4460095,15.236666666666666,3,3,cluster2
2017-10-19 04:00:00,118.1383385,15.217499999999996,4,3,cluster2
2017-10-19 05:00:00,117.9953866,15.124166666666667,5,3,cluster2
