,Measured Data,Linear Regression,Support Vector Regression,Decision Tree Regression,Random Forest Regression,Random Forest Regression (standardized data),Gradient Boosting,Extreme Gradient Boosting,Bootstrapping,Neural Networks
2030,106.7578603,121.68390333778314,101.758960065391,108.9283013,109.29015521931635,111.90455472625658,106.1578884236551,106.11826,106.28425626,107.80726020781987
2031,420.2517956,436.40829924683055,431.179869232008,427.5973884,400.3093819898244,383.5027454736378,435.6593488100564,435.09274,428.48509249000006,433.4667071683648
2032,160.6057271,184.39904991759002,167.02772333347085,157.3776932,158.80881459046228,158.9986897276441,162.82869734931498,155.57468,152.93661929,170.51382540544023
2033,127.2694696,109.24349244740128,126.65450107090814,122.7854264,125.64583632089561,126.40979956602112,125.9925055706626,125.71619,123.46207237000002,125.19972896533578
2034,142.6122061,148.79745714239522,148.5324405377673,143.0404339,141.6797604429213,141.56400352381328,142.05667527334165,141.54025,140.88675783,141.47250036002723
2035,348.0502025,339.12495669127304,339.0574080237909,361.7497247,351.49027911898133,343.80176239134767,345.4945661441334,353.56625,351.82823494,351.4136920759323
2036,105.4501539,114.63023577096803,111.25836791923741,105.1328551,109.15742713083299,110.78263810638322,104.39974102244145,104.24948,105.17186862000001,109.6270789843852
2037,145.5296388,145.194477270515,141.26824086806045,152.1387049,144.27970085729427,144.6403384138321,142.6410766488823,141.17671,140.65874641,144.557422594436
2038,133.1152186,148.8487556164585,134.75302597165413,135.6992364,134.46124096791718,134.18830908059138,131.445982623561,135.73102,134.22030167,135.72173515935782
2039,145.4660116,139.62580150979863,142.56673795261253,143.7141706,146.11549928532543,144.42630158590674,142.61280750186407,146.65453,146.91350947,146.03862475640747
2040,356.8184074,347.9621385768911,329.3211242146747,338.2763111,340.0526872046019,334.0447424668136,345.22771120093716,353.63568,348.1669709700001,353.786616353001
2041,142.6172293,160.58112839743708,162.21555330780075,151.6933145,165.3027776114532,165.17258539167744,160.4352136676342,165.05884,170.75416085,158.38627943685609
2042,295.3984852,277.9089237422397,281.5784449745301,291.7204563,293.93436792752624,296.36756110744926,293.02997326132794,289.0375,293.4388093,271.63576293795626
2043,257.7556709,204.41430351993014,255.0266003989577,266.8824067,257.30532417317727,250.3156666620446,253.30757798653053,261.88065,264.29110526000005,236.08081475701158
2044,291.3447628,305.82999480069714,287.3162617969248,282.9143681,287.693971893991,290.3811202444556,293.8073368933623,283.37482,285.7564528,291.80545429186594
2045,130.5979675,139.8055270130867,129.29475514192285,127.2906089,128.75985021542203,128.46458414068888,126.58060597516283,126.6177,128.52721609,131.78456444501055
2046,140.2416743,123.79397123807344,138.9682626855186,138.9044566,139.25793883903268,138.84127354498816,139.60408667734876,139.44911,141.60091036,135.7161543144827
2047,125.4182111,108.06161813881398,125.80351804313786,122.7854264,124.78012744867473,126.1774264469338,125.85937470968055,124.87971,121.69183389999998,124.51371655613914
2048,127.1051691,114.0586335490974,128.80409665924046,125.7606259,126.35259059466131,125.68280646291859,126.90743778396075,127.03391,128.79419917,127.6197675870296
2049,284.6168143,237.44293274840425,269.2649429347391,265.3310751,275.5459695454714,274.62782507702946,284.6636617348625,280.6929,281.51898593,252.52982448964235
2050,157.1313471,155.2437937356299,147.70082876050265,146.5847201,146.6153500623578,145.610309254253,156.96487227261153,150.69383,149.19303763000002,146.9788164813506
2051,163.3588593,193.4816096687471,172.70052378533558,163.8659932,164.7685132804015,164.61011151579186,164.47076376384496,165.13365,165.74680486000003,173.1985070351021
2052,333.0272764,298.25220404062054,306.03517448807185,295.2153477,298.6324976548711,302.4194510983831,298.3483749826257,291.73352,298.40009836,301.34197725652797
2053,124.6636846,112.27313347716242,127.17697158162105,122.8683092,126.45709873925709,125.90073142399874,125.10462108024048,124.97803,127.19181929999999,125.0299504185977
2054,126.5452916,135.90844181801978,130.91673017887638,130.5282706,130.05747234574545,130.4779249579704,130.10733847761045,130.15616,129.5031192,133.83893549627288
2055,318.6192737,357.74275538614427,350.0690630654648,300.7846114,334.7020997930769,338.5468243508237,328.3570310300255,320.00195,316.46513717,363.45060885587804
2056,277.7488441,314.86365436305573,308.87133364860557,293.7695033,305.24161722096426,308.9857205559016,297.11656999094754,292.7832,298.69240674,317.00271302700753
2057,127.0607975,124.91890539205541,116.38013934273691,115.3397882,116.25391633054258,116.55119446998067,116.02304888915923,116.378334,115.80347142000001,116.84802795076335
2058,133.4289593,125.72565202215195,129.71591497523406,130.1128101,128.1634765753388,132.5128980975091,133.30930490036639,130.75618,126.28431542999999,133.46138884204515
2059,134.4756686,155.23629202076557,138.318750895142,136.553599,136.55808001845597,136.26755773100186,134.16770000739058,135.04526,137.34109025,139.74331012778228
2060,313.8386524,366.58115816068016,364.2511811713529,315.703934,340.69480440648323,343.4589198487216,344.39760978569717,324.08655,330.60458703999996,377.1031089812446
2061,135.1810096,124.12282640175184,137.21406804497568,128.3130394,137.2351568195913,136.9503736095885,135.83234798020473,135.49461,137.93014417,131.54861777955583
2062,321.9714225,323.1700298618115,325.60390114702847,319.0181995,327.14563914362236,326.26073217253935,321.50908553487466,320.49878,322.69472144,319.8022249132516
2063,128.1123207,141.47194439262825,129.89424717285493,125.8533458,131.38761105882514,130.17480621334323,126.47714890594543,129.20352,127.31532723000001,134.6563026219489
2064,217.0635649,178.43348062815588,213.17793484679666,205.5717391,223.1744102697734,224.24917614960822,226.0254009393374,218.83817,222.48407908999997,206.7189383364088
2065,348.1136204,334.8352088779478,345.9077069523023,338.0984061,349.787525190893,344.76236107685395,346.4824210780732,355.06918,353.41073130999996,353.18104899194736
2066,128.8572194,128.6366187755455,133.219648766397,128.9989155,126.00527145837276,125.63767181558185,130.57370861491265,128.97064,128.99832945999998,126.4098038375928
2067,130.1299727,150.5146315173272,148.21426741077664,134.4076461,149.40347375417386,151.19435079248152,149.4342804875438,143.73071,142.89750293000003,150.66537512540756
2068,115.1675343,131.3829913717729,120.49909647700494,113.8799207,115.32910289563614,116.91059156563644,112.82711103958188,115.23079,115.60756662000001,125.12376581279186
2069,145.9063788,132.2384146107913,145.09571013146189,144.8289024,144.441432084529,142.56136931876952,142.2034645190925,143.70276,145.50881345,138.30199977809906
2070,147.636034,147.86162925927195,141.73919564665653,149.2149932,144.7445269284796,144.75468049886197,144.37388997599464,146.90916,146.93322553,141.85169926563634
2071,184.8665273,226.24087616381195,184.62578952660397,189.9253083,201.2747697403572,201.7168290536727,199.70508076125626,201.54057,199.44337231,198.65996488760786
2072,118.4422421,132.4597633113731,112.93655785946316,118.9343064,118.14549227611613,120.0726313233468,118.34605338851372,119.40022,118.70154386999998,121.2426813702439
2073,301.8166697,294.3828860149838,286.6494829551324,292.0622432,299.2862607805442,303.3322309352531,295.3672802315719,299.54358,292.80726747999995,282.70865122249165
2074,116.8398413,116.85442492021625,123.0088918139458,124.870473,121.66626484794045,121.04028372495331,121.40279505477635,123.641754,122.12828719,117.83484608399338
2075,370.7062996,367.5806997015984,349.48928453849123,327.1842483,355.28544744059707,350.2499491428119,378.94768058816015,381.66257,356.79306117,363.52831063626854
2076,186.9457135,247.5616375860021,221.7623806162726,218.705942,223.58468087164522,220.3702742640509,216.80756672988855,221.14003,223.13418582,229.93615138095626
2077,168.0586908,154.6851388390871,164.8965459225693,173.6511868,167.1543445835649,166.15429571385627,157.51411048769066,167.64539,169.11984179999996,152.88420406547266
2078,128.0306937,130.13343092693577,132.6934675345936,124.2063641,132.50480891985856,134.3147643804533,136.72207351786818,133.71562,132.44133539,136.23239178677238
2079,332.4546316,312.22264007514275,301.7269275642611,285.6344309,289.66989437158105,288.82722118222824,299.2710408971901,303.65494,293.85410236,291.2583229999742
2080,341.1219539,333.22236846596934,342.2207754507741,359.8325367,346.9932430181824,351.0535613408184,357.0522110972646,346.29816,362.76353204000003,336.09747117208457
2081,138.301254,165.36502839777884,143.9354996038099,139.056827,144.23491826229093,148.04853597019664,147.13820817230982,141.7915,133.44101498,159.28221872317803
2082,223.8260479,238.30706409503003,202.69883800930558,209.2472564,206.6946368741662,206.46005607395372,205.80293464826036,208.96385,210.88421263,215.5786347360913
2083,134.7651305,125.00547024265863,136.99569063768422,142.2425823,135.2399255969279,135.62911483890127,135.91331444644655,135.23271,136.64690494,136.77467969198594
2084,285.2694117,302.8224061631021,289.4700816529233,296.2561966,286.01138509813734,288.07888839503465,291.1377354811307,283.0962,293.20755373000003,301.37478647492935
2085,213.4970929,218.63642361380874,203.4375586518302,223.6552591,186.63682695286113,187.88350221328778,173.56884845670146,200.79037,198.80827238999996,188.53498717998687
2086,136.3692057,142.86148751567308,139.58900270014743,146.8693681,142.5323714211064,142.10298879158495,144.1180233998031,144.80313,141.54693189,144.01580310695
2087,140.0011886,155.88500396581944,147.38570330436877,150.4597003,148.80030896279385,148.11409349084718,151.81786763539185,149.35522,150.92254632,146.69629989252758
2088,130.9121268,124.1693328369397,135.37250172897734,138.0143037,134.5457141803656,135.0638033896995,135.3521903078774,133.80322,135.86454154000003,132.15120668290564
2089,151.2263662,151.09203863987244,145.05512961224335,153.6768506,147.54956944644647,148.6038526993039,148.9117862289328,146.76823,152.39082767999997,149.46407629967527
2090,139.9277243,151.49546518687225,136.82576171147116,138.1302559,138.56928742345744,138.05655718780037,139.73759058582093,137.5537,136.62980513000002,144.08897217533604
2091,326.6467659,303.6014080504805,312.1968245189502,328.2169345,317.5704500879016,315.4397753422607,320.01488858599726,331.98035,323.32379352000004,304.5421460131711
2092,137.3939385,140.60104957782505,142.5449117575408,126.2761318,137.60009144460156,136.00115173557535,140.51264731578829,139.83504,134.77477923,140.59395589812848
2093,135.7065619,133.0876237598467,137.7904772534971,151.9174748,138.92964592365564,138.92660750606237,137.70319994077894,134.1045,136.33820837000002,144.49626860509235
2094,142.7197863,157.04245947464557,143.14095725775664,150.3125624,142.08698103871984,142.77055590750578,143.41941371155457,141.71596,144.86670197999996,149.10326751841683
2095,189.8325884,231.18004820025484,202.89888309811766,194.2297721,207.38963533930695,207.03503775958063,203.83749058980675,210.22708,209.88568418999998,207.37486325948228
2096,136.1153248,148.17872111342993,142.96859971485623,129.1322396,142.2424465858547,141.29946057501118,143.7402322545757,145.55545,144.77653554,146.18681603654696
2097,137.2468006,137.0555072870938,135.7163652722915,141.1190599,138.93837649529985,139.43645552611906,135.2292530040808,140.48335,140.29718066,137.49991579311205
2098,328.4477924,360.6232264724008,338.9237915952607,354.968614,342.0391405198397,345.47063144179464,335.0163595001251,340.53503,342.83555578999994,351.70143255459953
2099,393.3586293,398.9541823971716,393.5500788095006,418.0863778,390.7328861483181,377.2763401241289,416.00052416730733,409.98572,415.42692827999997,398.30644396010246
2100,143.6733571,153.74235522990966,143.80550176274267,139.716122,139.5228131468925,139.40354778790518,136.62114252052572,139.92303,137.51313485,139.5661315679728
2101,144.0948873,158.07593444708485,149.82611019037316,150.3707478,151.55229652993634,151.79523698890523,152.46320369706305,150.77248,152.36889304000002,150.79025655949187
2102,121.7611122,101.84752988512003,126.92452171421309,125.9757863,125.73438139048949,125.9208754845414,126.04060617416792,126.4267,124.87740082999998,118.65908032455017
2103,116.393823,117.09334604694388,123.84767467469514,137.3365903,124.92131557030216,125.15397955053123,122.79564006427499,123.579414,127.12097125,121.88420369972776
2104,297.6310883,272.3789907961378,273.8216054681581,299.146211,286.50576240622365,286.03512866315236,290.03727264744134,297.3748,299.24261458,269.024948956014
2105,328.8661831,307.95327416870316,331.24529070366043,313.4190059,323.2291728671404,322.8188460790214,318.34739190074635,314.68002,307.02302812999994,324.0116808628953
2106,116.3544746,124.93196767647179,111.0291980223296,116.9302589,116.03947768733426,116.59268348297311,114.77478770131195,115.180115,115.84028728999999,114.52035722862048
2107,136.9196647,142.5328916739543,131.6912239835093,129.8993241,133.84849788406487,134.34233924789237,135.45987427910597,135.71414,133.41357575,132.17822010415142
2108,244.3671685,254.3327153771617,264.7604463503491,247.1359982,263.5872929898518,280.59461432748043,259.59012663964734,248.6161,253.41231915999998,260.87680332774573
2109,144.5511613,161.4020639049101,140.64035268917416,146.6862306,144.30118925833347,143.47435562429632,144.84109587568952,144.77605,145.01555614,150.9675697278195
2110,113.8736417,127.6437565216093,119.41912976796075,111.8775476,118.48454495729835,118.77294587672449,112.66048830383477,115.199554,114.45246085,124.08156811912086
2111,196.3378417,163.5775491407581,191.40841332945294,172.7474294,184.519797674701,185.59605475622232,195.71336338961817,188.25827,190.41687027999998,197.81159730986678
2112,136.1733009,143.3015779262224,137.20218253100194,149.3679915,140.0472807634426,139.05442880981371,138.72299148311512,136.1523,137.17733392999997,138.0687671975381
2113,147.1602951,153.34301237771513,159.4980745571202,141.9876549,142.29944972484856,141.1857786058909,144.9877202397841,143.1297,143.29414736,150.90370419431613
2114,145.9120299,141.22154889786387,140.27204991736062,144.1530727,142.80448643979483,141.7654150174102,141.44454963392056,141.98276,143.70012656999998,140.88249811607398
2115,383.3337872,374.7613012963328,379.07463707301963,394.3703855,383.6665186092263,375.7972583719734,410.66844125487,398.51404,404.61626932999997,402.7687708151128
2116,136.6052961,152.0162310971288,137.13372603734715,137.702656,138.53888470272022,138.3895982588042,139.52726020229434,139.74768,138.24846854000003,144.26241331724586
2117,129.4160504,145.4417084730461,128.45588176226434,145.5378015,133.77090187840773,133.46600336620145,133.68326563286954,132.50182,136.67836273000003,132.33148417541412
2118,186.7791107,171.6119574353483,181.23186363839454,186.0653977,177.7931885025872,175.3489376515636,167.08851948270134,179.06711,179.15393496,163.28683140221403
2119,294.7400274,273.9446447017774,314.51187410623754,302.369431,299.05266483345645,293.5020412964574,306.1136994361332,292.24554,300.01514088,294.7686579759841
2120,154.291774,154.39973333435938,146.24223761236962,148.0694943,149.51935653035378,150.27673156651244,151.34310427143706,148.2204,151.60969915,149.63437936114693
2121,158.9715127,165.35763552143626,148.1860513424687,157.8052931,162.6943882939143,159.1572168548378,161.71591788718146,164.22343,156.78426491,164.0432545740736
2122,116.0932682,109.72221928772747,122.15906513570661,119.2135126,119.75186057930158,119.73720894759856,120.54051469686152,119.37781,117.98469136999998,120.95168818891602
2123,155.0421145,165.09474556901685,149.6327924431039,152.9767421,150.60537314661036,146.21957284392184,152.81167686838222,148.68944,149.79238911,152.96727097414495
2124,251.5333912,195.51056444701334,249.15801392290413,228.6035297,244.7196719564067,239.26470181380446,248.82875762633523,249.27759,252.21997892,225.18201963888262
2125,263.9821366,284.3159901520355,280.7251542473909,271.5883079,282.06426915450635,291.3206692344148,288.10483118225073,281.58322,285.2932719,274.7610396798028
2126,133.8942332,131.9626746398145,134.5676250009632,124.5255466,132.39400340634455,132.5309272946398,133.85015869186566,131.31581,132.51038346,138.0723562305165
2127,126.973938,117.4860737769591,132.51562987055962,131.2802855,130.58647476338626,130.10076278625488,131.11267373623022,133.352,131.70665053,130.36901419736458
2128,109.9618247,119.85315027884533,115.97353236425896,112.6107255,114.50109171038082,114.7244488613882,112.59613635957741,111.8493,112.72774512999999,117.1004223339957
2129,156.9852557,160.1502770720916,160.83498585509795,149.6953367,157.56653545484366,164.03430973353574,154.19428853602088,151.07265,150.87089108,149.93643474504412
2130,134.3754139,136.5932568696436,135.06601587986415,140.2224187,136.03182275885555,136.59379130347918,138.33355711845772,133.96594,135.95732422999998,137.96658269690042
2131,124.5058724,124.0107121438355,124.11454654432089,122.5903588,122.39550660302451,122.4909502193411,121.79339112120414,122.22709,124.94546519000001,120.8883995134456
2132,308.8125222,335.13437197617225,317.8901683888943,313.7139096,319.64835020171324,318.7145116723597,305.87749827933504,313.99124,316.62267727999995,317.6178748885985
2133,305.5415818,293.43634625414916,305.6970381087993,302.147573,308.6435123454736,306.93482003369604,311.4290632131306,316.33966,307.66461635,296.6355842061714
2134,130.3342495,139.61598872400737,134.5832931545588,128.8109641,130.41005785389245,131.39041196581604,130.57311241645047,130.11711,128.36615974,138.725169944785
2135,112.1864744,131.1855808043225,124.55351009747736,122.7684731,120.60399965413913,121.45526294726305,118.71089590734887,118.395096,119.56103432,130.08835565513712
2136,119.6053222,128.00512261889537,115.60292787897862,118.4558466,119.03619852378368,119.99802992713968,118.90855450134838,118.9442,119.14657846,119.57397145458042
2137,147.2605498,138.6165172876154,146.80724127118714,151.2588077,145.13080378790622,145.139011779845,151.04307479526597,145.12022,146.33362289,139.7484294961908
2138,309.5574209,304.32709664004017,298.5848184668448,305.3760255,309.4675431074679,314.1951141069518,302.8339268340629,301.32373,305.9164381,294.25737251903473
2139,195.098995,193.07490010332577,175.66754649585351,190.6582769,175.50540984525313,175.015719263135,170.52868652764138,184.86482,181.69707646999998,166.7685305566486
2140,121.9427846,125.61826099133684,123.63507258308631,126.1139243,121.29011761123208,121.66266067265113,120.57982143317355,122.673325,123.17116629999998,123.32784682607898
2141,293.2925086,283.7716414835145,283.2884482506235,293.2477184,291.74263920439836,293.56058339587184,298.1083520933581,295.3981,291.70086581999993,288.8551561530748
2142,280.6321609,226.70991663903627,286.3355923298839,280.1913751,284.9638829955229,287.41876329072505,290.09346728828405,286.9435,287.05323374000005,255.2116098981021
2143,130.7024082,109.9793054972975,127.45562750309428,125.4659315,128.53430352807297,129.89755163015326,127.75678481600077,127.30339,126.19467224,123.97833659635792
2144,147.1429232,160.72376789341268,143.4991891079452,149.4977575,143.3625599089982,143.2066690673585,151.8537456843728,147.10245,142.05190999999996,145.80074064977669
2145,160.8018412,172.43984828752548,155.29401189137408,157.1851372,170.2854250626412,171.0639914168909,163.84693821806343,166.025,160.93346997,170.89607349763938
2146,178.2246011,207.78376251788032,179.39749982129086,188.6180205,180.61535751283347,180.78566020717983,183.535544285301,179.2823,181.47078131000004,188.0256340062061
2147,123.5255112,125.5137321596417,117.62532110251925,109.1941123,127.98903343773378,130.54370764783795,126.50807594050667,117.78208,117.19085833,158.72990744043653
2148,228.2613242,280.19979654239074,246.75010348670884,215.3962811,218.66386755886234,223.59433047173894,229.55484792036572,219.0003,216.19930241000003,256.4259005215798
2149,140.0024444,147.9213509972768,138.96967452804978,164.9570741,139.06657253145477,139.18557331168148,134.63617684652044,133.58472,145.7224041,142.09449242664354
2150,299.9702251,326.71791818631255,315.1804307510348,324.6238814,326.0112685947179,325.14451627095355,324.51797244534436,321.66275,323.71292408,314.51550583988615
2151,151.6376407,144.39927472212565,144.1970958628463,149.0762273,149.10125968773698,149.29676596572799,146.94827028379493,146.50671,146.90999323,148.12908474439263
2152,110.9999527,114.6096490891649,116.24214719580749,112.6649342,115.32918641341641,114.47231243525559,112.04888654886732,112.97929,112.34190058000001,111.66683455585718
2153,143.4301505,144.34838012286286,140.73229562407678,149.4990133,144.2524216041928,144.0009211639719,142.74754180404514,142.95407,144.51193848,145.15659542366694
2154,121.3293263,124.89431822133416,121.61825943552422,123.2555142,119.13956120360969,120.34632158267992,119.74060473599344,120.261665,120.74431187,119.13690073589909
2155,310.3056684,296.32220836516615,305.8553428992955,302.9286806,306.14633244806174,298.60334613287273,313.42395054809754,317.69528,307.11440851,311.62005533289596
2156,177.6084219,165.60663705990447,171.28806343334207,177.3622851,171.0092938414173,171.01631055294115,170.83357175117592,177.4947,159.8790375,156.05312910945415
2157,370.3115598,332.0711498793048,340.86184133227357,345.2688148,343.2875457781601,340.4275775979094,361.8314590663417,353.64383,375.78444085,350.64800516385236
2158,126.9350082,144.69393291222718,133.74929014622077,138.5065773,137.14518360317933,136.9738525843836,134.6794298154195,134.79112,136.66883958,134.6307846789197
2159,135.034081,146.97531423295402,139.47455718103066,135.0504064,134.77842047399167,135.8665919756232,135.0734437112632,133.95828,134.9080824,144.5037419960696
2160,143.1335724,133.9857604498965,143.36541912115683,141.9690272,143.47840448577125,141.9468598553879,142.58431511611434,142.69699,139.51458703,137.66274771810708
2161,186.8540401,193.2022604537706,178.80478147457234,189.3708726,177.9712182213303,176.17201777632124,171.75441082606952,185.0957,186.97909685,170.49021087823544
2162,133.229915,127.76028202611266,131.4710938464832,134.3092751,133.49481984202544,134.2768631705686,136.54160071138674,131.68166,135.21276041000002,136.16068016748227
2163,192.0708426,208.92527212994347,181.0875094383983,192.0434243,188.69959093821166,192.51954038114326,179.34114906929995,185.69371,184.72765674999997,192.99544158722284
2164,147.110691,161.08817675215346,167.8067751700518,150.3552596,149.35377343143216,147.47407626585024,151.85557149265347,157.074,149.98333350000001,163.0839954735182
2165,148.0429132,146.65658570776128,142.94366222416454,127.9243693,147.64806226358735,147.9552499364383,153.44095952174217,149.95232,135.58661207,155.04959559116347
2166,357.9461158,327.404958793134,363.7525747287274,395.1079587,357.36965157463965,353.11887121453225,366.610595635991,402.45874,380.29586049000005,360.94977579324734
2167,109.1319502,102.66332609118714,110.38621029322039,108.6760948,111.13865564727574,118.92179650713581,106.47283706813653,106.56218,108.2214952,115.7319021872281
2168,112.1165682,106.51659936178638,119.05915456759287,113.8185958,115.8207655845491,117.24383198941295,116.14866699156732,113.9235,114.40091026,118.80539846255824
2169,135.5039595,141.5219086991853,128.40527205698424,123.6173939,133.38011812561786,133.4532516914752,132.992140024844,131.49603,130.35785854,133.91745730764498
2170,323.9264938,339.623609614404,341.79269970441425,311.8143028,327.83223402230783,329.50421572304606,319.4029078312614,326.34073,319.16502345,327.86078963714556
2171,214.5551044,186.46813074788304,197.7782809906067,209.3393484,183.80768086018716,181.97703240232923,182.1567002348746,203.79544,204.72453456000002,179.6423483665844
2172,323.1219446,315.5385645367678,317.29690887639083,324.5263476,321.5259265969855,321.1021752786978,322.4352019124782,322.85425,325.79510326999997,308.02662153789515
2173,115.0017687,119.34525851880427,119.11013899403274,117.5129501,117.51758724854943,116.85000066811233,116.072412136763,115.99377,118.95557127999999,119.3960312515894
2174,128.3086441,145.35936003425843,124.39291430526455,134.3134611,133.29672857086828,133.36951781502938,131.49109547877916,132.32993,134.26555233000002,132.35682626271625
2175,168.7943803,150.91096550598007,162.2260621553668,163.9107834,156.43596688053793,155.07498096556202,152.93376125238464,155.74197,158.18134240999998,150.20254182841424
2176,134.24502,125.81497467000845,135.21708159778098,140.1407917,136.67938918216404,136.78583148371456,134.59320184702116,135.00919,136.94503186,125.77610808785144
2177,293.5491104,319.9640138728504,315.7714156928804,317.3435902,310.54944521491143,310.6943920857731,314.01970693961704,317.0301,312.87530729,319.9894732020789
2178,120.1769205,109.71623289892263,123.23949765672214,118.2568023,117.66490064799835,118.43739765457265,121.704701723015,120.23198,120.8604943,122.77478971417338
2179,147.1332954,121.865344206984,134.59586207417942,131.9563245,134.1628684174008,134.88197121481258,134.76322350560426,134.26266,133.21216636,131.71138355978238
2180,284.7536965,273.77097645657983,274.052207797264,284.6963483,286.5735924492897,292.25340773227947,290.9722704397148,288.30377,288.27523179,262.11794315698165
2181,328.4128393,317.5865811867741,320.52073421694,310.8086163,316.8195654639553,312.79592437620465,320.9400163973311,319.34482,313.89658663999995,325.79054674057704
2182,151.3852249,170.66970312896524,149.1565197347553,149.7962193,150.33286214107963,148.96325047828748,155.7045653312983,150.37137,150.59224999,147.44265813038126
2183,108.1842398,99.92280127778433,114.32131637363756,107.5035962,113.2317559234779,115.32894839834789,110.34630119521701,108.7713,108.42173251,113.17214172807735
2184,110.7835365,117.08500262359678,115.92395883121846,112.360612,112.68473168460228,113.38524820263032,112.12636431737909,113.53364,112.11581472,111.91398250227972
2185,195.670384,224.4452363926477,196.81650225753165,193.5248497,200.43192875628196,201.28265340073887,197.5209023745964,196.18289,194.15172413,195.94430949847214
2186,123.1157018,133.59393230856062,119.67029970649128,123.6052545,122.99508499944605,122.88651260579246,123.17714812237288,122.3486,128.27025848,122.52218182011266
2187,128.5254789,135.0156633102972,122.13284969395146,125.8215322,126.10010516122271,125.87199558110983,127.94149736920563,126.55487,127.16534285,127.98058031000767
2188,148.3304914,150.10147174071867,155.82307393456696,147.9811697,143.7590532549868,143.2989561628657,145.95719139483103,144.07278,144.44159275,146.42743596147886
2189,134.03572,143.97349643943173,138.99382480600616,133.8634661,132.26373132912786,132.47022900952967,133.15891663148645,128.6591,135.88595293,143.3728417800474
2190,151.8666149,152.35213086671345,164.29591143492107,138.2003714,147.47603985449078,147.01803554650752,153.7656845320952,155.78049,147.60011812000002,153.52159286506375
2191,318.9390841,327.61851745459046,326.0189020704655,307.7658129,312.38501852822117,316.62591829831695,305.13231876921367,297.4608,306.95452424000007,329.7511097822146
2192,176.778966,194.07674679421146,173.82448059676634,173.5576297,177.63656580694,178.1122504483652,174.80360700045023,170.10179,165.86688027,181.7977871761134
2193,335.5849224,344.96239997677105,320.1771738438522,341.8128532,340.32070009555684,333.70278562634275,340.07623685644654,340.46332,344.24661452999993,352.3212741198579
2194,207.3087198,235.48948390351325,213.4644203578469,209.2363728,213.34803382753745,217.71668341153804,203.75530734095426,209.79141,207.29352462000003,216.1437022467996
2195,265.8292091,212.72751571838893,249.27589344854135,244.0544743,254.9673814580362,257.0813565926721,247.4326546295997,263.33337,271.05513708,234.114459847886
2196,137.3700783,141.89299483771995,135.6002382336573,132.7845246,134.73031429235786,135.6439761887569,134.33102028906575,134.06296,134.97817697,137.33830172949314
2197,149.6170585,143.89896973147532,144.08507547508373,149.0762273,149.29958257540625,149.7952533177792,146.94827028379493,146.93704,146.41700801000002,146.6371474052115
2198,122.0872016,139.11544163099188,126.78378642425444,125.5898371,129.65434673442988,130.83010043713904,130.2570076789781,130.26353,130.6228742,130.51206101900428
2199,150.8127894,149.07649103323638,150.8429552198345,148.4931175,149.97587635010368,147.5340385403863,152.71686275770298,155.84656,146.80567811000003,149.72714242682545
2200,125.4630013,123.12397053775487,122.61730990619513,121.7238568,121.42051969793903,120.98952455138382,121.7214544713666,122.43782,122.02179535000002,121.21788623865113
2201,313.7132817,241.77783666685218,298.4252701798164,321.92433,300.00038422112027,293.04188108850485,299.68060766598137,303.41953,296.18976478,267.57205691117696
2202,169.7106957,168.89080470875487,154.9348656717251,137.4194731,152.30632463741705,150.11173053661452,161.06929584160997,161.20505,152.96876777,155.33918553426707
2203,147.2270618,153.50344562648877,139.14730655214592,143.5266378,143.75464421262848,141.9830334228873,144.60128100088698,149.988,144.15439129,144.70507718775852
2204,356.8477094,332.54430217326615,339.9969065785367,353.1826571,343.11955041248024,339.89606253021833,354.8782509294241,357.9178,355.31684734,329.6903013592202
2205,111.8294086,153.11939317179036,136.76449244924606,140.1550241,136.35943238336907,136.09128386769584,131.40663934788654,138.0089,136.23979551,139.48974467012263
2206,263.7581856,260.98605649358797,260.7788940616428,267.3330296,273.0094172485368,281.6001870856262,274.4989317648231,272.2388,265.21227641999997,253.82202780506984
2207,141.8670981,147.21902717726732,156.43642551801312,149.3462243,150.0135445063539,153.3058576877811,147.99632299853297,148.85432,145.42147255999998,182.6169492971353
2208,138.9676652,147.0259647941812,141.92171637496028,145.9875872,145.85998364008586,144.8219011122632,144.6619280261763,148.16199,144.51172918,144.95335645683022
2209,114.7060278,126.78343393103722,112.00395553060225,116.1162912,115.92176190899534,116.64153549469982,114.66832254614911,116.44748,115.45632644,116.04764166335144
2210,279.6109862,293.17010710781676,285.6131971517275,272.6934119,283.6242643118233,288.17990294047917,286.70775667958884,279.47842,279.2733853,281.94451389350763
2211,147.7375445,140.2782826126762,142.29019464929755,146.6510682,143.96033853037798,143.64231605079235,142.41999989979044,148.53136,145.27559046000002,143.94009668794237
2212,190.3512338,165.66367690338737,187.67258554534126,180.6968527,183.01671999690518,182.31659935481176,186.69624772826347,186.2352,185.12800579000003,196.45143444653147
2213,140.5112527,142.68722339052218,137.80970219207467,127.9243693,143.48949878759967,144.39272864854055,148.68302089069257,145.41197,136.9079439,146.85445596979378
2214,165.3528604,162.09324786040986,154.01098508389904,167.1677007,159.52729069963013,155.555506811264,157.3490102895804,164.17488,159.09878803,159.27425787640655
2215,267.7369786,280.6210245904007,264.7613142313042,270.3398334,277.8437011165543,282.6127762784003,279.5541061457917,272.11807,270.79156558999995,262.99661987163023
